"Data.Base","id_titulo","taxa_compra","taxa_venda","pu_compra","pu_venda"
2025-03-28,"Tesouro IPCA+ 2040",7.46,7.58,1489.07,1462.67
2025-03-28,"Tesouro IPCA+ 2026",9.2,9.32,3964.26,3954.77
2025-03-28,"Tesouro IGPM+ com Juros Semestrais 2031",7.97,8.09,7940.47,7902.45
2025-03-27,"Tesouro Selic 2031",0.11,0.12,16180.64,16162.52
2025-03-27,"Tesouro Selic 2027",0.04,0.05,16271.97,16260.24
2025-03-27,"Tesouro Selic 2029",0.1,0.11,16219.66,16204.71
2025-03-27,"Tesouro Selic 2026",0,0.01,16284.93,16274.81
2025-03-27,"Tesouro Selic 2028",0.06,0.07,16257.2,16243.84
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2055",7.35,7.47,3877.4,3821.04
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2035",7.59,7.71,4101.27,4065.74
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2032",7.8,7.92,4081.08,4052.27
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2060",7.37,7.49,3771.72,3714.14
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2040",7.5,7.62,3927.6,3883.22
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2030",7.85,7.97,4167.23,4143.99
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2045",7.48,7.6,3920.99,3871.49
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2050",7.38,7.5,3834.69,3780.79
2025-03-27,"Tesouro IPCA+ com Juros Semestrais 2026",9,9.12,4339.17,4330.48
2025-03-27,"Tesouro IPCA+ 2045",7.39,7.51,1074.22,1049.99
2025-03-27,"Tesouro IPCA+ 2026",9.01,9.13,3970.8,3962.66
2025-03-27,"Tesouro IPCA+ 2050",7.19,7.31,776.14,754.18
2025-03-27,"Tesouro IPCA+ 2029",7.87,7.99,3280.06,3263.55
2025-03-27,"Tesouro IPCA+ 2035",7.51,7.63,2158.4,2133.28
2025-03-27,"Tesouro IPCA+ 2040",7.4,7.52,1500.81,1474.69
2025-03-27,"Tesouro IGPM+ com Juros Semestrais 2031",7.86,7.98,7990.59,7949.96
2025-03-26,"Tesouro Selic 2028",0.06,0.07,16249.05,16235.7
2025-03-26,"Tesouro Selic 2029",0.1,0.11,16211.91,16196.95
2025-03-26,"Tesouro Selic 2031",0.11,0.12,16171.79,16153.66
2025-03-26,"Tesouro Selic 2026",0,0.01,16276.4,16266.3
2025-03-26,"Tesouro Selic 2027",0.04,0.05,16263.64,16251.92
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2035",7.69,7.81,4071.31,4036.1
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2055",7.43,7.55,3839.08,3783.6
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2032",7.88,8,4061.18,4032.52
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2045",7.55,7.67,3891.23,3842.26
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2030",7.91,8.03,4154.58,4131.4
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2040",7.55,7.67,3907.94,3863.84
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2026",9.06,9.18,4333.68,4324.98
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2060",7.45,7.57,3732.58,3675.98
2025-03-26,"Tesouro IPCA+ com Juros Semestrais 2050",7.44,7.56,3806.7,3753.38
2025-03-26,"Tesouro IPCA+ 2040",7.44,7.56,1491.58,1465.62
2025-03-26,"Tesouro IPCA+ 2035",7.62,7.74,2135.28,2110.44
2025-03-26,"Tesouro IPCA+ 2045",7.46,7.58,1059.8,1035.9
2025-03-26,"Tesouro IPCA+ 2029",7.92,8.04,3272.24,3255.76
2025-03-26,"Tesouro IPCA+ 2026",9.07,9.19,3965.69,3957.53
2025-03-26,"Tesouro IPCA+ 2050",7.25,7.37,764.9,743.27
2025-03-26,"Tesouro IGPM+ com Juros Semestrais 2031",7.92,8.04,7969.2,7928.67
2025-03-25,"Tesouro Selic 2026",0,0.01,16267.87,16257.76
2025-03-25,"Tesouro Selic 2031",0.11,0.12,16161.33,16143.21
2025-03-25,"Tesouro Selic 2028",0.06,0.07,16240.39,16227.03
2025-03-25,"Tesouro Selic 2029",0.1,0.11,16204.28,16189.32
2025-03-25,"Tesouro Selic 2027",0.04,0.05,16255.2,16243.47
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2030",7.88,8,4157.86,4134.64
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2040",7.56,7.68,3902.54,3858.49
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2055",7.44,7.56,3832.75,3777.39
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2026",9,9.12,4334.59,4325.87
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2050",7.45,7.57,3800.57,3747.35
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2035",7.69,7.81,4069.36,4034.14
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2032",7.87,7.99,4061.44,4032.75
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2060",7.46,7.58,3726.2,3669.72
2025-03-25,"Tesouro IPCA+ com Juros Semestrais 2045",7.55,7.67,3889.38,3840.42
2025-03-25,"Tesouro IPCA+ 2045",7.46,7.58,1059.31,1035.41
2025-03-25,"Tesouro IPCA+ 2026",9.01,9.13,3966.61,3958.44
2025-03-25,"Tesouro IPCA+ 2050",7.27,7.39,760.96,739.44
2025-03-25,"Tesouro IPCA+ 2035",7.63,7.75,2132.26,2107.45
2025-03-25,"Tesouro IPCA+ 2040",7.46,7.58,1486.63,1460.76
2025-03-25,"Tesouro IPCA+ 2029",7.9,8.02,3273.13,3256.63
2025-03-25,"Tesouro IGPM+ com Juros Semestrais 2031",7.9,8.02,7973.56,7932.97
2025-03-24,"Tesouro Selic 2028",0.06,0.07,16232.16,16218.8
2025-03-24,"Tesouro Selic 2026",0,0.01,16259.3,16249.17
2025-03-24,"Tesouro Selic 2031",0.11,0.12,16152.76,16134.66
2025-03-24,"Tesouro Selic 2029",0.1,0.11,16195.95,16181
2025-03-24,"Tesouro Selic 2027",0.04,0.05,16246.52,16234.79
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2055",7.28,7.4,3904.39,3847.28
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2060",7.31,7.43,3794.87,3736.58
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2026",8.9,9.02,4337.67,4328.94
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2030",7.73,7.85,4182.52,4159.13
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2032",7.7,7.82,4097.7,4068.68
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2035",7.53,7.65,4112.33,4076.62
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2040",7.41,7.53,3954.34,3909.48
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2045",7.39,7.51,3951.75,3901.59
2025-03-24,"Tesouro IPCA+ com Juros Semestrais 2050",7.3,7.42,3864.65,3810.01
2025-03-24,"Tesouro IPCA+ 2029",7.75,7.87,3290.27,3273.67
2025-03-24,"Tesouro IPCA+ 2035",7.46,7.58,2165.46,2140.23
2025-03-24,"Tesouro IPCA+ 2050",7.13,7.25,786.09,763.84
2025-03-24,"Tesouro IPCA+ 2045",7.3,7.42,1090.86,1066.22
2025-03-24,"Tesouro IPCA+ 2026",8.91,9.03,3969.58,3961.4
2025-03-24,"Tesouro IPCA+ 2040",7.31,7.43,1518.05,1491.59
2025-03-24,"Tesouro IGPM+ com Juros Semestrais 2031",7.74,7.86,8023.27,7982.33
2025-03-21,"Tesouro Selic 2026",0,0.01,16250.76,16240.63
2025-03-21,"Tesouro Selic 2027",0.04,0.05,16237.71,16225.98
2025-03-21,"Tesouro Selic 2031",0.11,0.12,16144.22,16126.1
2025-03-21,"Tesouro Selic 2029",0.1,0.11,16187.38,16172.44
2025-03-21,"Tesouro Selic 2028",0.06,0.07,16223.88,16210.53
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2045",7.5,7.62,3905.58,3854.81
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2050",7.4,7.52,3818.74,3763.66
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2060",7.39,7.51,3755.26,3696.58
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2032",7.76,7.88,4082.18,4051.76
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2030",7.77,7.89,4173.36,4148.46
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2040",7.51,7.63,3916.6,3870.84
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2035",7.63,7.75,4082.22,4045.31
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2055",7.37,7.49,3860.97,3803.45
2025-03-21,"Tesouro IPCA+ com Juros Semestrais 2026",8.9,9.02,4335.39,4325.03
2025-03-21,"Tesouro IPCA+ 2050",7.23,7.35,767.44,745.45
2025-03-21,"Tesouro IPCA+ 2026",8.91,9.03,3967.5,3957.83
2025-03-21,"Tesouro IPCA+ 2029",7.74,7.86,3289.94,3272.1
2025-03-21,"Tesouro IPCA+ 2035",7.58,7.7,2140.23,2114.5
2025-03-21,"Tesouro IPCA+ 2045",7.42,7.54,1066.22,1041.77
2025-03-21,"Tesouro IPCA+ 2040",7.42,7.54,1493.72,1467.16
2025-03-21,"Tesouro IGPM+ com Juros Semestrais 2031",7.78,7.9,8008.24,7968.02
2025-03-20,"Tesouro Selic 2027",0.04,0.05,16228.97,16217.25
2025-03-20,"Tesouro Selic 2031",0.11,0.12,16135.48,16117.38
2025-03-20,"Tesouro Selic 2028",0.06,0.07,16215.48,16202.12
2025-03-20,"Tesouro Selic 2029",0.1,0.11,16179.14,16164.19
2025-03-20,"Tesouro Selic 2026",0,0.01,16242.23,16232.1
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2035",7.51,7.63,4112.56,4076.8
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2040",7.43,7.55,3941.94,3897.21
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2030",7.62,7.74,4196.65,4173.13
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2045",7.43,7.55,3930.37,3880.55
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2050",7.34,7.46,3841.88,3787.66
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2032",7.62,7.74,4110.39,4081.22
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2026",8.72,8.84,4341.24,4332.48
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2055",7.31,7.43,3885.36,3828.62
2025-03-20,"Tesouro IPCA+ com Juros Semestrais 2060",7.33,7.45,3780.4,3722.4
2025-03-20,"Tesouro IPCA+ 2029",7.61,7.73,3303.5,3286.8
2025-03-20,"Tesouro IPCA+ 2045",7.38,7.5,1073.3,1049.06
2025-03-20,"Tesouro IPCA+ 2035",7.47,7.59,2160.58,2135.39
2025-03-20,"Tesouro IPCA+ 2026",8.73,8.85,3973.13,3964.92
2025-03-20,"Tesouro IPCA+ 2050",7.2,7.32,772.23,750.38
2025-03-20,"Tesouro IPCA+ 2040",7.36,7.48,1505.29,1479.05
2025-03-20,"Tesouro IGPM+ com Juros Semestrais 2031",7.64,7.76,8086.29,8043.24
2025-03-19,"Tesouro Selic 2027",0.04,0.05,16220.55,16209.38
2025-03-19,"Tesouro Selic 2031",0.11,0.12,16126.65,16109.1
2025-03-19,"Tesouro Selic 2026",0,0.01,16233.65,16224.1
2025-03-19,"Tesouro Selic 2028",0.06,0.07,16206.96,16194.18
2025-03-19,"Tesouro Selic 2029",0.1,0.11,16171.35,16156.97
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2026",8.62,8.74,4344.43,4335.65
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2045",7.46,7.58,3916.44,3866.85
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2050",7.37,7.49,3826.87,3772.95
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2040",7.45,7.57,3932.89,3888.28
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2030",7.63,7.75,4192.85,4169.33
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2055",7.35,7.47,3865.09,3808.8
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2060",7.37,7.49,3759.73,3702.23
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2032",7.64,7.76,4103.88,4074.75
2025-03-19,"Tesouro IPCA+ com Juros Semestrais 2035",7.54,7.66,4102.12,4066.45
2025-03-19,"Tesouro IPCA+ 2040",7.39,7.51,1498.16,1472.05
2025-03-19,"Tesouro IPCA+ 2035",7.51,7.63,2151.47,2126.38
2025-03-19,"Tesouro IPCA+ 2026",8.63,8.75,3976.21,3967.98
2025-03-19,"Tesouro IPCA+ 2050",7.23,7.35,766.44,744.75
2025-03-19,"Tesouro IPCA+ 2029",7.58,7.7,3305.72,3288.99
2025-03-19,"Tesouro IPCA+ 2045",7.42,7.54,1064.83,1040.78
2025-03-19,"Tesouro IGPM+ com Juros Semestrais 2031",7.64,7.76,8082.58,8039.51
2025-03-18,"Tesouro Selic 2027",0.04,0.05,16212.57,16201.4
2025-03-18,"Tesouro Selic 2026",0,0.01,16225.68,16216.11
2025-03-18,"Tesouro Selic 2029",0.1,0.11,16163.42,16149.03
2025-03-18,"Tesouro Selic 2028",0.06,0.07,16199.28,16186.48
2025-03-18,"Tesouro Selic 2031",0.11,0.12,16116.77,16099.23
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2035",7.67,7.79,4063.66,4028.39
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2032",7.78,7.9,4070.24,4041.37
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2045",7.6,7.72,3858.98,3810.43
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2026",8.6,8.72,4343.29,4334.49
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2055",7.47,7.59,3808.8,3753.83
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2030",7.75,7.87,4169.33,4145.94
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2060",7.48,7.6,3706.82,3650.65
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2040",7.57,7.69,3888.28,3844.32
2025-03-18,"Tesouro IPCA+ com Juros Semestrais 2050",7.49,7.61,3772.95,3720.17
2025-03-18,"Tesouro IPCA+ 2026",8.61,8.73,3975.19,3966.95
2025-03-18,"Tesouro IPCA+ 2050",7.34,7.46,746.5,725.39
2025-03-18,"Tesouro IPCA+ 2029",7.72,7.84,3286.47,3269.83
2025-03-18,"Tesouro IPCA+ 2035",7.64,7.76,2124.38,2099.62
2025-03-18,"Tesouro IPCA+ 2040",7.5,7.62,1474.14,1448.46
2025-03-18,"Tesouro IPCA+ 2045",7.57,7.69,1034.98,1011.63
2025-03-18,"Tesouro IGPM+ com Juros Semestrais 2031",7.77,7.89,8036.25,7993.43
2025-03-17,"Tesouro Selic 2031",0.11,0.12,16108.32,16090.79
2025-03-17,"Tesouro Selic 2028",0.06,0.07,16191.29,16178.5
2025-03-17,"Tesouro Selic 2026",0,0.01,16217.69,16208.13
2025-03-17,"Tesouro Selic 2027",0.04,0.05,16204.72,16193.56
2025-03-17,"Tesouro Selic 2029",0.1,0.11,16155.5,16141.12
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2040",7.52,7.64,3904.16,3859.94
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2032",7.74,7.86,4077.29,4048.34
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2035",7.64,7.76,4070.1,4034.73
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2026",8.53,8.65,4344.89,4336.08
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2030",7.73,7.85,4170.9,4147.48
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2045",7.56,7.68,3872.9,3824.07
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2055",7.4,7.52,3838.62,3782.9
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2050",7.44,7.56,3792.74,3739.5
2025-03-17,"Tesouro IPCA+ com Juros Semestrais 2060",7.43,7.55,3728.16,3671.4
2025-03-17,"Tesouro IPCA+ 2045",7.53,7.65,1042.22,1018.7
2025-03-17,"Tesouro IPCA+ 2035",7.61,7.73,2129.35,2104.51
2025-03-17,"Tesouro IPCA+ 2050",7.28,7.4,756.77,735.36
2025-03-17,"Tesouro IPCA+ 2026",8.54,8.66,3976.77,3968.51
2025-03-17,"Tesouro IPCA+ 2040",7.45,7.57,1483.99,1458.12
2025-03-17,"Tesouro IPCA+ 2029",7.68,7.8,3289.93,3273.26
2025-03-17,"Tesouro IGPM+ com Juros Semestrais 2031",7.74,7.86,8042.33,7999.44
2025-03-14,"Tesouro Selic 2028",0.06,0.07,16183.61,16170.81
2025-02-07,"Tesouro Selic 2028",0.07,0.08,15995.97,15983.17
2025-02-07,"Tesouro Selic 2027",0.04,0.05,16013.73,16002.54
2025-02-07,"Tesouro Selic 2025",0.01,0.02,16028.01,16019.99
2025-02-07,"Tesouro Selic 2029",0.11,0.12,15956.25,15941.89
2025-02-07,"Tesouro Selic 2031",0.12,0.13,15909.67,15892.19
2025-02-07,"Tesouro Selic 2026",0,0.01,16028.03,16018.43
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2035",7.66,7.78,3980.58,3945.72
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2032",7.77,7.89,4116.08,4087.44
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2026",7.71,7.83,4429.41,4420.4
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2045",7.51,7.63,3812.88,3764.4
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2055",7.44,7.56,3742.35,3687.92
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2060",7.46,7.58,3768.23,3712.66
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2050",7.48,7.6,3828.1,3775.98
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2040",7.44,7.56,3982.33,3938.23
2025-02-07,"Tesouro IPCA+ com Juros Semestrais 2030",7.69,7.81,4221.68,4198.34
2025-02-07,"Tesouro IPCA+ 2026",7.74,7.86,3935.3,3926.91
2025-02-07,"Tesouro IPCA+ 2045",7.49,7.61,1028.5,1005.2
2025-02-07,"Tesouro IPCA+ 2035",7.66,7.78,2075.63,2051.27
2025-02-07,"Tesouro IPCA+ 2040",7.34,7.46,1476.77,1450.9
2025-02-07,"Tesouro IPCA+ 2029",7.58,7.7,3234.61,3217.98
2025-02-07,"Tesouro IPCA+ 2050",7.42,7.54,717.28,696.95
2025-02-07,"Tesouro IGPM+ com Juros Semestrais 2031",7.69,7.81,7906.46,7861.15
2025-02-06,"Tesouro Selic 2031",0.12,0.13,15906.38,15888.9
2025-02-06,"Tesouro Selic 2027",0.04,0.05,16006.44,15995.26
2025-02-06,"Tesouro Selic 2026",0,0.01,16020.17,16010.58
2025-02-06,"Tesouro Selic 2028",0.06,0.07,15989.54,15976.75
2025-02-06,"Tesouro Selic 2029",0.11,0.12,15950.99,15936.64
2025-02-06,"Tesouro Selic 2025",0.01,0.02,16020.17,16012.15
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2055",7.51,7.63,3709.76,3656.46
2025-01-27,"Tesouro IPCA+ com Juros Semestrais 2032",7.9,8.02,4073.26,4045.22
2025-01-27,"Tesouro IPCA+ 2035",7.73,7.85,2055.07,2031.1
2025-01-27,"Tesouro IPCA+ 2045",7.44,7.56,1034.83,1011.45
2025-01-27,"Tesouro IPCA+ 2029",7.84,7.96,3191.05,3174.85
2025-01-27,"Tesouro IPCA+ 2026",7.92,8.04,3912.11,3904
2025-01-27,"Tesouro IGPM+ com Juros Semestrais 2031",7.85,7.97,7826.97,7784.49
2025-01-24,"Tesouro Selic 2027",0.04,0.05,15937.45,15926.81
2025-01-24,"Tesouro Selic 2029",0.1,0.11,15883.88,15870.1
2025-01-24,"Tesouro Selic 2025",0.01,0.02,15951.26,15943.77
2025-01-24,"Tesouro Selic 2026",0,0.01,15951.45,15942.4
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2055",7.57,7.69,3670.2,3617.61
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2035",7.85,7.97,3911.97,3878.1
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2050",7.58,7.7,3770.56,3719.83
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2040",7.53,7.65,3934.47,3891.32
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2030",7.94,8.06,4159.6,4136.93
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2026",7.99,8.11,4394.43,4385.77
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2045",7.6,7.72,3762.27,3714.91
2025-01-24,"Tesouro IPCA+ com Juros Semestrais 2032",7.98,8.1,4052.18,4024.34
2025-01-24,"Tesouro IPCA+ 2035",7.83,7.95,2034.01,2010.31
2025-01-24,"Tesouro IPCA+ 2045",7.53,7.65,1016.68,993.73
2025-01-24,"Tesouro IPCA+ 2029",7.95,8.07,3174.63,3158.54
2025-01-24,"Tesouro IPCA+ 2026",8.02,8.14,3903.31,3895.25
2025-01-24,"Tesouro IGPM+ com Juros Semestrais 2031",7.94,8.06,7794.25,7750.05
2025-01-23,"Tesouro Selic 2029",0.1,0.11,15876.47,15862.69
2025-01-23,"Tesouro Selic 2027",0.04,0.05,15930.41,15919.76
2025-01-23,"Tesouro Selic 2025",0.01,0.02,15944.04,15936.55
2025-01-23,"Tesouro Selic 2026",0,0.01,15944.15,15935.09
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2055",7.56,7.68,3673.34,3620.74
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2030",7.93,8.05,4159.95,4137.37
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2040",7.53,7.65,3933.19,3890.13
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2045",7.6,7.72,3761.03,3713.77
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2050",7.58,7.7,3769.32,3718.69
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2035",7.83,7.95,3916.1,3882.27
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2026",7.96,8.08,4394.71,4386.15
2025-01-23,"Tesouro IPCA+ com Juros Semestrais 2032",7.97,8.09,4053,4025.24
2025-01-23,"Tesouro IPCA+ 2045",7.54,7.66,1014.44,991.56
2025-01-23,"Tesouro IPCA+ 2029",7.9,8.02,3179.82,3163.77
2025-01-23,"Tesouro IPCA+ 2035",7.81,7.93,2037.19,2013.49
2025-01-23,"Tesouro IPCA+ 2026",7.99,8.11,3903.65,3895.67
2025-01-23,"Tesouro IGPM+ com Juros Semestrais 2031",7.93,8.05,7792.3,7749.96
2025-01-22,"Tesouro Selic 2026",0,0.01,15936.94,15927.89
2025-01-22,"Tesouro Selic 2027",0.04,0.05,15923.13,15912.48
2025-01-22,"Tesouro Selic 2029",0.11,0.12,15868.99,15855.2
2025-01-22,"Tesouro Selic 2025",0,0.01,15936.82,15929.32
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2035",7.81,7.93,3920.35,3886.46
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2032",7.93,8.05,4060.6,4032.75
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2045",7.57,7.69,3771.56,3724.08
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2030",7.91,8.03,4162.2,4139.58
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2050",7.55,7.67,3780.72,3729.82
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2040",7.51,7.63,3939.05,3895.88
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2055",7.53,7.65,3685.29,3632.39
2025-01-22,"Tesouro IPCA+ com Juros Semestrais 2026",7.89,8.01,4397.51,4388.93
2025-01-22,"Tesouro IPCA+ 2035",7.79,7.91,2040.42,2016.67
2025-01-22,"Tesouro IPCA+ 2026",7.92,8.04,3906.35,3898.35
2025-01-22,"Tesouro IPCA+ 2045",7.5,7.62,1021.78,998.73
2025-01-22,"Tesouro IPCA+ 2029",7.9,8.02,3178.82,3162.76
2025-01-22,"Tesouro IGPM+ com Juros Semestrais 2031",7.9,8.02,7798.78,7756.37
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2032",7.83,7.95,4100.8,4072.68
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2045",7.57,7.69,3787.69,3740.04
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2060",7.54,7.66,3730.48,3676.23
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2030",7.76,7.88,4207.26,4184.42
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2026",7.78,7.9,4423.32,4414.75
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2040",7.51,7.63,3955.8,3912.49
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2035",7.73,7.85,3959.45,3925.21
2025-02-06,"Tesouro IPCA+ com Juros Semestrais 2050",7.56,7.68,3792.67,3741.68
2025-02-06,"Tesouro IPCA+ 2050",7.52,7.64,700.25,680.49
2025-02-06,"Tesouro IPCA+ 2026",7.81,7.93,3929.66,3921.67
2025-02-06,"Tesouro IPCA+ 2029",7.63,7.75,3226.83,3210.55
2025-02-06,"Tesouro IPCA+ 2035",7.73,7.85,2061,2037.03
2025-02-06,"Tesouro IPCA+ 2045",7.54,7.66,1018.46,995.5
2025-02-06,"Tesouro IPCA+ 2040",7.42,7.54,1459.26,1433.85
2025-02-06,"Tesouro IGPM+ com Juros Semestrais 2031",7.76,7.88,7877.51,7834.76
2025-02-05,"Tesouro Selic 2026",0,0.01,16012.41,16002.81
2025-02-05,"Tesouro Selic 2027",0.04,0.05,15999.54,15988.36
2025-02-05,"Tesouro Selic 2028",0.06,0.07,15983.06,15970.28
2025-02-05,"Tesouro Selic 2025",0,0.01,16012.33,16004.32
2025-02-05,"Tesouro Selic 2029",0.11,0.12,15944.63,15930.28
2025-02-05,"Tesouro Selic 2031",0.12,0.13,15900.98,15883.52
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2026",7.71,7.83,4425.89,4417.3
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2055",7.43,7.55,3743.91,3689.76
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2035",7.65,7.77,3980.21,3945.71
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2032",7.77,7.89,4112.79,4084.55
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2060",7.45,7.57,3769.85,3714.56
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2040",7.42,7.54,3986.36,3942.56
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2050",7.48,7.6,3825.12,3773.4
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2030",7.7,7.82,4216.54,4193.61
2025-02-05,"Tesouro IPCA+ com Juros Semestrais 2045",7.49,7.61,3817.79,3769.56
2025-02-05,"Tesouro IPCA+ 2026",7.74,7.86,3932.16,3924.15
2025-02-05,"Tesouro IPCA+ 2050",7.44,7.56,713.35,693.2
2025-02-05,"Tesouro IPCA+ 2045",7.46,7.58,1033.49,1010.17
2025-02-05,"Tesouro IPCA+ 2040",7.32,7.44,1479.89,1454.09
2025-02-05,"Tesouro IPCA+ 2035",7.65,7.77,2075.95,2051.78
2025-02-05,"Tesouro IPCA+ 2029",7.59,7.71,3230.8,3214.49
